platform,komentar,timestamp,sentimen
twitter,"——— beban perencanaan keluarga tidak hanya ditanggung oleh perempuan semata. 

Jadi para pria, yuk! Mulai ikutan ber-KB dengan gunakan metode kontrasepsi kondom maupun metode vasektomi. 

#keluargaberencana #dktindonesia #dktchangeslives #improvingpeopleslives #percayahalodktaja",2021-06-13T05:15:28.000Z,netral
twitter,Pria Ini Butuh Bertahun-tahun hingga Ada Dokter di Irlandia yang Mau Melakukan Vasektomi Padanya: Jonathan membutuhkan waktu selama bertahun-tahun dan ia harus pergi ke Irlandia untuk menemukan dokter yang mau melakukan prosedur vasektomi padanya. Simak… http://dlvr.it/RyztD5,2021-05-04T01:04:03.000Z,netral
twitter,"1 jantan kocheng di boncang bisa menghamili 1-3 betina. 1 betina beranak 4-6 anak.   
Jadi apa yg membuat para pria ini tydak mau vasektomi ?",2021-05-02T04:49:06.000Z,negatif
twitter,"Batang, Wartadesa. - Gara-gara takut dan khawatir organ reproduksinya 'nggak bisa berdiri' pria di Kabupaten Batang enggan mengikuti vasektomi. Demikian disampaikan oleh Kepala Dinas Pemberdayaan Perempuan, Perlindungan Anak dan Keluarga Berencana

https://bit.ly/3nqL0LK",2021-04-27T07:18:08.000Z,netral
twitter,"Oh ya ya, sebab sifatnya permanen ya. Tetapi vasektomi tidak mempengaruhi aktivitas seksual pria kan ya Dad? Jadi simply hanya enggak bisa membuahi saja gitu, tetapi masih bisa intercourse seperti sebelum divasektomi?",2021-04-25T17:23:25.000Z,negatif
twitter,"Akan kutanyakan pada question untuk calon mempelai pria ka ade wkwkwkwkwk l, kan kutanyakan kalau km yg vasektomi atau pake kondom setahun mau ga wkwkwkwkwkwkw",2021-04-24T23:44:15.000Z,netral
twitter,Pria bisa mbak. Salah satunya dengan vasektomi.,2021-04-21T13:05:12.000Z,netral
twitter,#PosterBoys (2017) sut Shreyas Talpade juga bermain sbg Arjun. 3 pria tertimpa musibah gawat demi beredar poster mrk sbg model vasektomi yg aib bagi masyarakat desa Jangethi. Mrk berjuang melawan Kemenkes yg bikin poster tanpa izin mrk. Sisi komedi promo Keluarga Berencana India,2021-04-12T14:29:18.000Z,netral
twitter,"kenapa ada cowok yg gamau vasektomi? 
pdhal kalo ngehamilin juga belum tentu becus tanggung jawab.",2025-05-01T00:02:42.000Z,negatif
twitter,Cowok-cowok kenapa pada beringas banget bahas vasektomi wkwkwkwk apakabar kita perempuan,2025-04-30T23:52:03.000Z,negatif
twitter,"pro/kontra vasektomi ini sngat wajar sih krna sosialisasi nya tuh gak segencar kb pada umumnya, ini tugas pemerintah u/ memperkenalkan vasektomi dengan sosialisasi yg lebih baik pakai pendekatan lain selain lefleat. aku pribadi ya sbnrnya ga masalah cowok gamau vasek-",2025-04-30T17:56:55.000Z,negatif
twitter,"sebenernya kalau misalkan suami gak mau vasektomi asalkan mau pakai kondom harusnya gak masalah ya, aku ngerti sebenernya knpa banyak cewe ribut2 dan menuntut cowok ""harus"" vasektomi krna disuruh pake kondom pda gamau dengan alasan ""tidak nyaman""-",2025-04-30T17:55:25.000Z,negatif
twitter,"PRO SIH GUE BAGIAN COWOK VASEKTOMI NYA 

gak pro nya ada bansos² segala ah elah bansos mah ga jelas",2025-04-30T16:10:44.000Z,negatif
twitter,"Aneh deh, cowok pas disuruh KB/Vasektomi nguaaamuk satu Indonesia. Dari dulu cewek disuruh KB sampe ada iklan di TV kayaknya pada anteng anteng aja anjing.",2025-04-30T16:07:57.000Z,negatif
twitter,"Sebagai cowok yang emang niat vasektomi kalo udah punya anak, sih, agak bingung juga. Soalnya, vasektomi itu pilihan dan gak seharusnya dipaksakan. Tapi, ngeliat ke sekitar, banyak banget anak terlantar karena orang tuanya sering beranak tapi lakinya males kerja.",2025-04-30T15:13:14.000Z,negatif
twitter,"Vasektomi itu buat cowok, buat cewek namanya busektomi.",2025-04-30T14:51:11.000Z,netral
twitter,"vasektomi nggak bikin penismu yang km anggap ok sedunia itu loyo. cowok tetap bisa menyalurkan hasrat seksual, nggak beresiko gendutan atau alergi, nggak ada resiko meninggal juga. beda sama KB yang emang memengaruhi hormon cewek. mending elu yang vasektomi deh cwkkk",2025-04-30T14:50:00.000Z,positif
twitter,"Vasektomi itu jaminan gak jadi anaknya lebih besar drpd KB pd wanita, suami² egois kan kalian DOYAN NGENTOT, pas KB nya gagal nahan, kalian salahin istri juga kannn!!! 

Cowok/Suami GOBLOKK! Miskin banyak gaya, istri lu cuma dipake lobangnya doang! TOLOLL!",2025-04-30T13:53:13.000Z,negatif
twitter,"Dari dulu yang ditekanin buat KB perempuan, mereka harus nahan sakit bahkan banyak yang badannya rusak karena KB, tiba-tiba cowok ngerasa diatur cuma gara-gara disuruh vasektomi???",2025-04-30T13:12:39.000Z,negatif
twitter,"Jadi menurut lu untuk mencegah orang miskin beranak Mulu gmn bang? Cowok gak mau vasektomi, KB cewek? Banyak resikonya. Kita jg ogah klo terus terusan dikorbanin",2025-04-30T12:25:38.000Z,negatif
twitter,"Gue cowok dan gue pro sama vasektomi ini…populasi emang harus dikontrol, takutnya nanti overpopulated nya malah jadi beban bukan bonus demografi lagi
1 keluarga cukup paling bnyk 2 anak aja 
Kasian juga terlalu bnyk anak bikin istri nya jadi gak produktif gr2 kecapean",2025-04-30T11:51:03.000Z,negatif
twitter,"Gue heran sama org2 yg memprotes syarat dpt buat bansos itu vasektomi (kb cowok). Kan cuman disuruh kontrol kehamilan, bukan dilarang punya anak ?!!
Lagian udh tw cari duit susah, masa mw bikin anak banyak2 
Kasian jir anak2 nya nnti",2025-04-30T11:38:45.000Z,negatif
twitter,"Edukasi dulu dah tuh cowok-cowok vasektomi tuh kek gimana, banyak cwok yg ga ngerti akhirnya pada con. etapi research sendiri juga bisa kali ",2025-04-30T11:20:07.000Z,negatif
twitter,"Gua sebagai cowok sih dukung banget ya kalau emang ada kebijakan yang ngajak laki-laki ikut andil dalam program KB, termasuk vasektomi—selama sifatnya sukarela dan ada edukasi yang jelas. Selama ini kan yang selalu disuruh pakai alat kontrasepsi atau ngorbanin tubuhnya tuh cewek",2025-04-30T09:15:58.000Z,positif
twitter,Cowok gue setuju dengan vasektomi wkwkwk nikah aja besok gak si,2025-04-30T08:52:42.000Z,netral
twitter,"giliran gencar”nya vasektomi, pd ngamuk deh cowok-cowok",2025-04-30T08:51:31.000Z,netral
twitter,"Hadeh cowok nih kalau udah bahas vasektomi merasa paling tersakiti. Ngewe doang tapi belum tentu bisa rawat dan didik anak 
Taik lu semua cowok anjing yang nyebelin",2025-04-30T08:45:37.000Z,negatif
twitter,"Seru banget liat cowok pada kepanasan soal vasektomi. Gerah gua liat orang cuma mojokin cewek yang anaknya banyak pake pertanyaan, ""Emang nggak KB??"" Nggak pernah tuh liat yang, ""Emang suami lu nggak mampu beli kondom???"" Sekarang ada vasektomi, waktunya ngecounter balik mereka",2025-04-30T08:43:36.000Z,negatif
twitter,"mungkin karena vasektomi itu katanya susah dikembalikan lagi ya tp kasian jg klo hrs wanita2 lagi yg KB, sebenarnya pak Dedi malah memuliakan wanita bgt lho. btw kamu cewek atau cowok?",2025-04-30T08:35:20.000Z,negatif
twitter,"Serius kak karena vaksetomi itu penutupan atau pemotongan saluran tipis tempat buat sperma bisa keluar, dan ini bisa balik ke semula tanpa ada efek samping seberbahaya kb pada perempuan, makanya  lebih dianjurkan vasektomi ke cowok daripada kb ke cewek, cuman kurang edukasi aja",2025-04-30T08:27:02.000Z,negatif
twitter,Padahal cewek pake kb meningkatkan resiko kena kanker (ini masih jd perdebatan) tp yg jelas banyak efek sampingnya dibanding vasektomi. Apa sih yg cowok takutin dr gak punya anak lg? Vasektomi bisa dibalikin lg tau gak dan minim resiko.,2025-04-30T08:16:31.000Z,negatif
twitter,"Vasektomi itu gk berdampakburuk loh, kalian para cowok masih bisa berhubungan badan secara normal bedanya spermanya tidak akan membuahi sel telur. Jd klo sudah punya anak banyk saran aku lebih baik vasekyomi saja. Karena vasektomi dan kebiri itu 1 hal yg berbeda.",2025-04-30T08:13:04.000Z,negatif
twitter,"repnya banyak cowok ga terima busett cewek aja kb kadang atas kemauan sendiri, coba laki pasti jarang yg atas kemauan sendiri suruh vasektomi ",2025-04-30T08:10:52.000Z,negatif
twitter,"ya daripada ga vasektomi ga bisa dapet bansos/beasiswa? itu hak dasar, apalagi buat rakyat gamampu.

feminis fasis gini dikasih win-win solution masih aja ribut. lo kalo mau bisa tuh dompleng ajuin semua KB cewek-cowok dapet tunjangan.",2025-04-30T07:31:19.000Z,negatif
twitter,"rada kaget repnya, padahal sebelumnya pada pengen banyak cowok bisa pro soal vasektomi.  giliran ada yg mau ngasih jalan malah dikatain ",2025-04-30T07:30:54.000Z,negatif
twitter,"Lah, udah dikasih program gratis kenapa dibilang jahat? Lagian vasektomi juga not harmful buat cowok, bukan kebiri ",2025-04-30T07:18:57.000Z,negatif
twitter,Kenapa cowok sangat amat komplain ketika dihimbau vasektomi? Seakan-akan akhir dunia..seakan-akan mrk udah gak akan bisa memenuhi hasrat seksual mrk lagi? Sedangkan cewek? Seakan ga punya pilihan lain kalo dihimbau KB? WHY? Hey cowok...why?,2025-04-30T07:13:55.000Z,negatif
twitter,"Blajar lg apa itu vasektomi apa itu tubektomi. Di wanita juga ada nmanya KB steril. 
Wanita jg rela steril, biar ga punya anak, demi cowok kyak lu ngerasa g adil klau ada vasektomi. Cewek udh ngelahirin, nyusuin, ngurus sndri harus d sruh KB. Lu ngapain? Kerja doang? Cwek jg bsa.",2025-04-30T07:02:21.000Z,negatif
twitter,"itu dia, sebagai cowok pun gue sebetulnya berniat buat vasektomi.

tapi yg jadi masalah kan masyarakat banyak yg gapunya akses informasi kesana, kok ujug-ujug malah dipaksain demi bansos & beasiswa",2025-04-30T06:56:58.000Z,negatif
twitter,"EMANG LAYAK PAKSA KB LAH gila lu. Yg marah karena ""vasektomi"" ini emang kaum cowok lemah ego semua",2025-04-30T06:48:42.000Z,negatif
twitter,Lol ga beda jauh sm org org yg teriak kalau cowok vasektomi “haram” giliran cewek kb hormonal dan non dibilang “wajar kodrat” terus skrg cowok kb “otoritas” taiii,2025-04-30T06:48:33.000Z,negatif
twitter,"Hai! Vasektomi itu seperti apa, ya? Bayangin ada sedotan kecil di tubuh cowok yang bawa ""biji"" buat bikin bayi. Nah, dokter cuma iket sedotan itu supaya bijinya nggak bisa keluar. Jadi, cowoknya nggak bisa bikin bayi lagi, tapi dia tetap sehat dan bisa main seperti biasa.",2025-04-30T04:44:02.000Z,negatif
twitter,"Cowok marah-marah kalo bahas vasektomi, padahal kagak hamil.",2025-04-30T04:30:41.000Z,negatif
twitter,"Halah cowok biasa langsung kebakaran jenggot kl udh bahas vasektomi. Dari hamil, lahiran, menyusui itu kerjaan cewek semua. Ya gantian yg kb yg cowok nya aja, jgn mau enaknya aja lo ",2025-04-30T02:44:41.000Z,negatif
twitter,"KB okelah masih bisa di lepas, lha vasektomi?? Misal usia muda punya 2 anak si istri meninggal yang cowok mau nikah lagi g bs punya keturunan lagi dong. Menurutku bukan jalan satu2nya.",2025-04-30T02:30:19.000Z,negatif
twitter,geram banget gua bacain komenan cowok sagapung soal vasektomi,2025-04-30T01:18:59.000Z,negatif
twitter,"Thread 

sama vasektomi buat cowok miskin yang anaknya udah banyak dan mau minta bansos. Lah emang salah? Gak dipaksa juga, cuma syarat. Anak lo udah segambreng, masih mau nambah? Gak malu? #DediMulyadi #jawabarat #vasektomi #bansos",2025-04-30T01:15:51.000Z,negatif
twitter,gw bodoamat bgt sm si pejabat tp astaga ego cowok emg kesentil bgt kah perkara ginian doang. vasektomi jg titit lo yg jelek itu kaga dipotong kocakk. lu jg masi bs crot. lagian lu emg udah sehebat apa sih jd bapak momong anak2 lu. banyak noh anak2 fatherless karna bapaknya tolol.,2025-04-30T01:14:27.000Z,negatif
twitter,"oh jadi logika cowok tuh:

rokok = halal
vasektomi = haram

gitu kah???",2025-04-30T01:10:45.000Z,negatif
twitter,"yg ini kudu dijadiin, jgn cm omon2 pls. yg kb jgn cuma cewek aja! cowok juga harus! bukan kondom, tapi vasektomi!!!!",2025-04-30T00:57:00.000Z,negatif
twitter,"salah mulu ajg, kemarin lo pada yg rewel cowok gantian harus vasektomi terus blg ""klo miskin jgn punya anak"", giliran direalisasikan ngebacot aja pada. ga jelas ajg warga X lama2, sok ngerasa paling pinter dari warga tiktok aslinya mah sama begonya.",2025-04-29T23:44:57.000Z,negatif
twitter,cowok kenapa marah bgt sama vasektomi sih? takut kontol lu putus kah,2025-04-29T16:25:31.000Z,negatif
twitter,"Kalo dipikirin bener2, cewek cuma bisa ngewe 1x dan hamil 9 bulan. Sementara cowok dlm masa itu bisa membuahi ratusan cewek. Mestinya yg KB dan vasektomi emang cowok!",2025-04-29T15:02:04.000Z,negatif
twitter,Yg harusnya kb tuh emg cowok ga sih. Yg bikin hamil kan dia tp knp yg disuruh kb istrinya. Emg egois tuh suami yg gamau vasektomi tp istrinya disuruh kb terus²an,2025-04-29T14:57:36.000Z,negatif
twitter,Cowok bisa menghamili wanita berkali2. Cew cm bs hamil 9 bulan sekali. Yg harusnya pakai KB emg laki2. Vasektomi pilihan tepat biar mokondo miskin hobby beranak pinak tp ga mampu bertanggung jawab berhenti punya anak,2025-04-29T14:41:35.000Z,negatif
twitter,"Berarti harus jelas banget, sasarannya itu orang gak punya. Btw vasektomi pada cowok kalo gak salah ada dua cara yg satu putus, yg satu kasih cincin. Tp vasektomi berapaan dah?.",2025-04-29T13:59:34.000Z,negatif
twitter,"Yg komen bla2 kaya nya emang orang2 yg belum nikah, belum ngerasain punya keluarga, punya anak. Klo lu udah nikah, bener2 bahagia sama hidup lu, sama keluarga lu, kaya nya gak bakal ngopenin vasektomi cowok laen",2025-04-29T13:55:45.000Z,positif
twitter,"Byk suami2 yg g mau pake kondom alasannya ""gak enak"". Kl cowok dsuruh vasektomi kek berasa tititya aja yg d potong.",2025-04-29T13:49:00.000Z,negatif
twitter,"Cowok yang maksa ceweknya kb, tapi gak mau vasektomi mending ngehomo aja.",2025-04-29T13:40:56.000Z,negatif
twitter,cowok disuruh vasektomi kenapa pada kebakaran jenggot dah,2025-04-29T13:26:04.000Z,negatif
twitter,"Intinya gak mau repot² ngurusin akar masalahnya
- perpisahan sekolah mahal, larang.
- anak bandel/bermasalah, kirim ke barak militer.
- cowok miskin banyak anak, vasektomi.
dst dst",2025-04-29T11:07:04.000Z,negatif
twitter,Vasektomi tuh sama dgn bagian dari KB utk cwok. Jd ya nga masalah. Yg tujuannya juga utk kebaikan mrk apalagi kurang mampu. Kalau krn agama Para cowok/suami mau nga pakai pengaman? Dilarang agama jg? beranak terus istrinya kyk kucing. Mau enak tp nga mikirin masa depan anak.,2025-04-29T07:48:54.000Z,negatif
twitter,"Anti vasektomi itu lebih ke: ""cowok menengah keatas jgn vasektomi""

 Soalnya problemnya kelas menengah atas itu sulit punya anak. Klo program vasektomi swadaya, 100% yg lakuin pasti cowok2 menengah keatas gk mungkin yg bawah para blue collar

Klo solusi KDM itu kyk solusi vaksin",2025-04-29T07:28:50.000Z,negatif
twitter,Mentang2 udah g punya bini nyuruh cowok sunda vasektomi wkwk,2025-04-29T07:17:55.000Z,negatif
twitter,"semakin populer vasektomi, semakin tinggi angka ngew ga sih? cowok jadi gak takut lagi pasangan sex nya bisa hamil",2025-04-29T06:08:35.000Z,positif
twitter,"Emang ajg makhluk modelan lu ini. 
Gak ada yg mewajibkan kb untuk wanita. 
Keduanya haram dalam agama, dibolehkan jika dan hanya jika.
Kenapa lu ngebet bener nyuruh cowok vasektomi?",2025-04-29T05:50:33.000Z,negatif
twitter,Serba salah juga buat cowok anti vasektomi yang udah ngedukung beliau ,2025-04-29T05:05:25.000Z,negatif
twitter,"abis komen di postingan ig yang cowok disuruh vasektomi istrinya tapi istrinya habis itu selingkuh dan punya anak.

ada yang komen ""makanya gausah vasektomi, cewe juga gausah kb, pake kondom aja napa""",2025-04-28T16:40:05.000Z,negatif
twitter,"Pacar jamet atau cowok ons nya disuruh vasektomi, kocak! Kok malah lo yang iud. Giliran istri iud aja pada mencak2.",2025-04-26T08:06:05.000Z,negatif
twitter,"dang keinget discourse vasektomi kemarin. cowok kaga paham tubuhnya sendiri dan yang paling dicari tahu malah tubuh perempuan, mana kebanyakam sotoy dan asbun",2025-04-23T11:30:50.000Z,negatif
twitter,"Tentu aja istrinya selingkuh karena suaminya vasektomi. Bukan karena setelan dari sononya udah ga beres. Wahhh kok bisa ga nyampe ya ke kesimpulan sejenius itu. Emang bener deh cowok itu logis banget ya, sampe Z aja bisa disambungin ke Q gitu aja.",2025-04-22T03:09:53.000Z,negatif
twitter,"bukan ke feminazi sih, lebih ngarah ke cewek2 yg memiliki mindset toxic masculinity yg mana laki2 itu wajib act tough dan bisa memadamkan emosinya demi orang yg dicintai. masa iyak cowok yg masih mikir2 soal vasektomi dikata cowok cupu dan nggak manly...",2025-04-22T01:47:29.000Z,negatif
twitter,"ada cowok yg mau disuruh vasektomi aja udah aneh, ga punya harga diri ",2025-04-21T03:34:10.000Z,negatif
twitter,"emg ruginya apa dah kalo udah berumur udah punya anak vasektomi, nanya aja ini mah, kayanya terluka amat ada cowok yg kesadaran penuh mau vasektomi
emg mau nambah anak?ngewe juga masih bisa, masih enak",2025-04-21T02:47:09.000Z,negatif
twitter,Tapi kasusnya saat ini si cowok yg vasektomi ditinggal dan diselingkuhin,2025-04-21T01:38:15.000Z,negatif
twitter,"4. laki-laki wajib vasektomi? siapa yang mewajibkan? discuss dari kemarin juga kebanyakan sekadar sharing belaka, yang membuatnya jadi toxic justru kalangan cowok yang gak terima cowok lain melakukan vasektomi demi istrinya.",2025-04-20T18:11:26.000Z,negatif
twitter,Jarang ada nih cowok yg mau vasektomi,2025-04-20T10:26:49.000Z,netral
twitter,"Yg cowok gamau di vasektomi krn katanya berisiko, gamau pake kondom katanya kurang enak

Yg cewek gamau pil kb katanya merusak hormon, gamau pake IUD krn tambah sakit klo mens.

Tapi keduanya gatahan nafsu.
ANEH",2025-04-20T08:07:53.000Z,negatif
twitter,cowok-cowok begini mending di vasektomi aja,2025-04-19T08:50:02.000Z,negatif
twitter,"ga jadi pembahasannya malah ke mana2 wkwk. beliau masih surprised ternyata ada steril buat manusia (baik cewek dan cowok)

belum bisa ditanyai lebih lanjut waduduw

at least udah tau ya tentang vasektomi dan kawan2nya ini",2025-04-18T16:44:04.000Z,positif
twitter,"Jadi cowok mikir panjang soal vasektomi dibilang haus kuasa? Lucu, kalau cewek nolak KB hormonal apa itu artinya takut cowok ngatur tubuh mereka? Enggak kan?",2025-04-18T10:00:17.000Z,negatif
twitter,"Lucu ya, kamu bilang kasihan cowok karena kena toxic masculinity, tapi di saat yang sama justru ngegas cowok yang punya perasaan setelah vasektomi. Jadi sebenarnya kamu peduli, atau malah ikut nyubur-nyuburin stigma yang kamu kritik?",2025-04-18T09:52:25.000Z,negatif
twitter,"Justru menganggap cowok gak maskulin cuma karena punya perasaan soal vasektomi itu kontradiktif sama konsep “mature man.” Laki-laki yang dewasa bukan yang mematikan emosinya demi pasangan, tapi yang bisa jujur soal perasaannya dan tetap mau diajak diskusi sehat.",2025-04-18T09:49:53.000Z,negatif
twitter,Ini cowok2 ribet ngurusin cowok yg vasektomi kenapa dah? Bro pikir vasektomi = potong titit kah? Kenapa lu bilang istrinya jahat? Kenapa lu semua ribet bilang cowok yg vasektomi adalah cowok lemah? Padahal mereka kan cuma berusaha jadi lelaki yg pengertian ke pasangannya ,2025-04-18T08:50:06.000Z,negatif
